title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,imageURL
Rep,Sean,P.,Duffy,,,R,WI,7,1,M,202-225-3365,202-225-3240,http://duffy.house.gov,http://duffy.house.gov/contact-me/email-me,1208 Longworth House Office Building,D000614,126238,H0WI07051,412488,N00030967,RepSeanDuffy,http://www.opencongress.org/wiki/Sean_Duffy,http://youtube.com/RepSeanDuffy,1.19658E+14,,,10/3/1971,"http://upload.wikimedia.org/wikipedia/commons/5/53/Sean_Duffy,_Official_Portrait,_112th_Congress.jpg"
Rep,Sean,Patrick,Maloney,,,D,NY,18,1,M,202-225-5441,,http://seanmaloney.house.gov,http://seanmaloney.house.gov/contact/email-me,1529 Longworth House Office Building,M001185,139760,H2NY22139,412562,N00034277,RepSeanMaloney,,,5.51199E+14,,,7/30/1966,http://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Sean_Maloney.jpg/220px-Sean_Maloney.jpg
Rep,Sheila,,Jackson Lee,,,D,TX,18,1,F,202-225-3816,202-225-3317,http://jacksonlee.house.gov,http://jacksonlee.house.gov/contact/,2160 Rayburn House Office Building,J000032,21692,H4TX18054,400199,N00005818,JacksonLeeTX18,http://www.opencongress.org/wiki/Sheila_Jackson_Lee,http://youtube.com/TX18SJL,1.69479E+11,,,1/12/1950,http://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/SheilaJackson.JPG/220px-SheilaJackson.JPG
Sen,Sheldon,,Whitehouse,,,D,RI,Junior Seat,1,M,202-224-2921,202-228-6362,http://www.whitehouse.senate.gov,http://www.whitehouse.senate.gov/contact/,530 Hart Senate Office Building,W000802,2572,S6RI00221,412247,N00027533,SenWhitehouse,http://www.opencongress.org/wiki/Sheldon_Whitehouse,http://youtube.com/SenatorWhitehouse,1.94173E+14,,I,10/20/1955,http://upload.wikimedia.org/wikipedia/commons/c/c4/Sheldon_Whitehouse_2010.jpg
Rep,Shelley,,Berkley,,,D,NV,1,0,F,202-225-5965,202-225-3119,http://berkley.house.gov,http://berkley.house.gov/contact/email.html,405 Cannon House Office Building,B001231,22744,H8NV01071,400024,N00009818,repberkley,http://www.opencongress.org/wiki/Shelley_Berkley,http://youtube.com/ShelleyBerkley,shelleyberkley,,,1/20/1951,"http://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Shelley_Berkley,_official_portrait,_112th_Congress_2.jpg/220px-Shelley_Berkley,_official_portrait,_112th_Congress_2.jpg"
Rep,Shelley,Moore,Capito,,,R,WV,2,1,F,202-225-2711,202-225-7856,http://capito.house.gov,https://forms.house.gov/wyr/welcome.shtml,2366 Rayburn House Office Building,C001047,11701,H0WV02138,400061,N00009771,RepShelley,http://www.opencongress.org/wiki/Shelley_Moore_Capito,http://youtube.com/RepShelleyCapito,8057864757,,,11/26/1953,http://upload.wikimedia.org/wikipedia/commons/5/58/Shelley_Moore_Capito_CPAC_2013-2_cropped.jpg
Sen,Sherrod,C.,Brown,,,D,OH,Senior Seat,1,M,202-224-2315,202-228-6321,http://www.brown.senate.gov,http://www.brown.senate.gov/contact/,713 Hart Senate Office Building,B000944,27018,H2OH13033,400050,N00003535,SenSherrodBrown,http://www.opencongress.org/wiki/Sherrod_Brown,http://youtube.com/SherrodBrownOhio,,,I,11/9/1952,"http://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Sherrod_Brown,_official_Senate_photo_portrait,_2007.jpg/220px-Sherrod_Brown,_official_Senate_photo_portrait,_2007.jpg"
Rep,Silvestre,,Reyes,,Silver,D,TX,16,0,M,202-225-4831,202-225-2016,http://wwwc.house.gov/reyes,http://wwwc.house.gov/reyes/voice_your_opinion.asp,2210 Rayburn House Office Building,R000170,292,H6TX00115,400337,N00006067,silvestrereyes,http://www.opencongress.org/wiki/Silvestre_Reyes,http://youtube.com/RepReyes,1.05434E+11,,,11/10/1944,"http://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Silvestre_Reyes,_Official_Portrait,_c112th_Congress.jpg/220px-Silvestre_Reyes,_Official_Portrait,_c112th_Congress.jpg"
Rep,Solomon,P.,Ortiz,Sr.,,D,TX,27,0,M,,,http://ortiz.house.gov,,,O000107,27106,H2TX27026,400302,N00005998,,http://www.opencongress.org/wiki/Solomon_Ortiz,,,,,6/3/1937,http://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Solomon_Ortiz_111th_congressional_portrait.jpg/220px-Solomon_Ortiz_111th_congressional_portrait.jpg
Rep,Spencer,Thomas,Bachus,III,,R,AL,6,1,M,202-225-4921,202-225-2082,http://bachus.house.gov,http://www.house.gov/writerep/,2246 Rayburn House Office Building,B000013,26715,H2AL06035,400010,N00008091,BachusAL06,http://www.opencongress.org/wiki/Spencer_Bachus,http://youtube.com/congressmanbachus,6769692966,,,12/28/1947,http://wbma.images.worldnow.com/images/19055398_BG1.jpg
Rep,Steny,H.,Hoyer,,,D,MD,5,1,M,202-225-4131,202-225-4300,http://hoyer.house.gov,https://forms.house.gov/hoyer/webforms/zip_auth.shtm,1705 Longworth House Office Building,H000874,26890,H2MD05155,400189,N00001821,WhipHoyer,http://www.opencongress.org/wiki/Steny_Hoyer,http://youtube.com/LeaderHoyer,2.82862E+11,,,6/14/1939,"http://upload.wikimedia.org/wikipedia/commons/e/e0/Steny_Hoyer,_official_photo_as_Whip.jpg"
Rep,Stephanie,,Herseth Sandlin,,,D,SD,0,0,F,,,http://www.house.gov/herseth,,,H001037,48367,H2SD00092,400443,N00024773,,http://www.opencongress.org/wiki/Stephanie_Herseth_Sandlin,http://youtube.com/hersethsandlin,,,,12/3/1970,http://upload.wikimedia.org/wikipedia/commons/5/5e/SHS_Official_Headshot.jpg
Rep,Stephanie,Tubbs,Jones,,,D,OH,11,0,F,,,http://www.house.gov/tubbsjones,,,J000284,23325,H8OH11067,400208,N00003561,,http://www.opencongress.org/wiki/Stephanie_Tubbs_Jones,,,,,9/10/1949,http://beautypageantnews.com/wp-content/uploads/2010/12/Stephanie_Jones-3.jpg
Rep,Stephen,E.,Buyer,,Steve,R,IN,4,0,M,,,http://stevebuyer.house.gov,,,B001203,26854,H2IN05025,400056,N00003924,,http://www.opencongress.org/wiki/Stephen_Buyer,http://youtube.com/sbuyer,,,,11/26/1958,"http://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Steve_Buyer,_official_portrait,_111th_Congress.jpg/200px-Steve_Buyer,_official_portrait,_111th_Congress.jpg"
Rep,Stephen,Lee,Fincher,,,R,TN,8,1,M,202-225-4714,202-225-1765,http://fincher.house.gov,http://fincher.house.gov/contact-me/email-me,1118 Longworth House Office Building,F000458,124659,H0TN08246,412479,N00031141,RepFincherTN08,http://www.opencongress.org/wiki/Stephen_Fincher,http://youtube.com/CongressmanFincher,1.28862E+14,,,2/7/1973,http://www.citizensforethics.org/page/-/images/user_uploads/Stephen%2520Fincher.jpg
Rep,Stephen,F.,Lynch,,,D,MA,8,1,M,202-225-8273,202-225-3984,http://lynch.house.gov,http://www.house.gov/writerep,2133 Rayburn House Office Building,L000562,4844,H2MA09072,400249,N00013855,RepStephenLynch,http://www.opencongress.org/wiki/Stephen_Lynch,http://youtube.com/RepLynch,1.33721E+14,,,3/31/1955,http://news.uns.purdue.edu/images/%2B2008/convos-StephenLynch.jpg
Rep,Stevan,E.,Pearce,,Steve,R,NM,2,1,M,202-225-2365,,http://pearce.house.gov,http://pearce.house.gov/contact-me/email-me,2432 Rayburn House Office Building,P000588,10655,H2NM02126,400313,N00012672,RepStevePearce,http://www.opencongress.org/wiki/Stevan_Pearce,http://youtube.com/NMStevePearce,1.80281E+14,,,8/24/1947,"http://upload.wikimedia.org/wikipedia/commons/8/86/Steve_Pearce,_Official_Portrait,_112th_Congress.jpg"
Rep,Steve,,Austria,,Steve,R,OH,7,0,M,202-225-4324,202-225-1984,http://austria.house.gov,https://forms.house.gov/austria/contact-form.shtml,439 Cannon House Office Building,A000365,23398,H8OH07065,412265,N00029412,SteveAustria,http://www.opencongress.org/wiki/Steven_Austria,http://youtube.com/CongressmanAustria,1.86083E+14,,,10/12/1958,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Rep._Steve_Austria.jpg/220px-Rep._Steve_Austria.jpg
Rep,Steve,J.,Chabot,,Steve,R,OH,1,1,M,202-225-2216,202-225-3012,http://chabot.house.gov,http://chabot.house.gov/email-me/,2371 Rayburn House Office Building,C000266,21790,H8OH01043,400071,N00003689,RepSteveChabot,http://www.opencongress.org/wiki/Steven_Chabot,http://youtube.com/congressmanchabot,2.04705E+14,,,1/22/1953,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Steve_chabot_memorial_day_speech_2006.jpg/220px-Steve_chabot_memorial_day_speech_2006.jpg
Rep,Steve,,Cohen,,,D,TN,9,1,M,202-225-3265,202-225-5663,http://cohen.house.gov,http://cohen.house.gov/index.php?option=com_email_form&amp;Itemid=113,2404 Rayburn House Office Building,C001068,24340,H6TN09068,412236,N00003225,RepCohen,http://www.opencongress.org/wiki/Steve_Cohen,http://youtube.com/repcohen,1.11457E+14,,,5/24/1949,http://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Stevecohen.jpeg/220px-Stevecohen.jpeg
Rep,Steve,L.,Driehaus,,Steve,D,OH,1,0,M,,,http://driehaus.house.gov,,,D000609,45110,H8OH01068,412274,N00029211,SteveDriehaus1,http://www.opencongress.org/wiki/Steven_Driehaus,http://youtube.com/SteveDriehausOH01,,,,6/24/1966,"http://upload.wikimedia.org/wikipedia/commons/2/26/Steve_Daines,_official_portrait,_113th_Congress.jpg"
Rep,Steve,,Daines,,,R,MT,0,1,M,202-225-3211,,http://daines.house.gov,https://daines.house.gov/email-me,206 Cannon House Office Building,D000618,135720,H2MT01060,412549,N00033054,SteveDaines,,http://youtube.com/SteveDainesMT,1.85361E+14,,,8/20/1962,http://upload.wikimedia.org/wikipedia/commons/7/7f/Steve_Driehaus_official_photo.jpg
Rep,Steve,J.,Israel,,,D,NY,3,1,M,202-225-3335,202-225-4669,http://israel.house.gov,https://forms.house.gov/israel/webforms/webforms/zip_auth.shtm,2457 Rayburn House Office Building,I000057,55440,H0NY02085,400195,N00013345,RepSteveIsrael,http://www.opencongress.org/wiki/Steve_Israel,http://youtube.com/repsteveisrael,RepSteveIsrael,,,5/30/1958,http://suffolkcountydems.com/sites/default/files/images/photos_candidates/steve_israel_official_photo_portrait_2007.jpg
Rep,Steve,A.,King,,,R,IA,4,1,M,202-225-4426,202-225-3193,http://steveking.house.gov,https://forms.house.gov/king/webforms/issue_subscribe.html,2210 Rayburn House Office Building,K000362,10853,H2IA05072,400220,N00025237,SteveKingIA,http://www.opencongress.org/wiki/Steve_King,http://youtube.com/stevekingia,1.34325E+14,,,5/28/1949,"http://upload.wikimedia.org/wikipedia/commons/9/90/Steve_Kagen,_official_110th_Congress_photo_portrait,_color.JPG"
Rep,Steve,L.,Kagen,,,D,WI,8,0,M,,,http://kagen.house.gov,,,K000365,66021,H6WI08122,412240,N00027618,,http://www.opencongress.org/wiki/Steven_Kagen,http://youtube.com/CongressmanKagen,,,,12/12/1949,http://upload.wikimedia.org/wikipedia/en/1/16/Steve_King_Official.jpg
Rep,Steve,,Stockman,,,R,TX,36,1,M,202-225-1555,202-226-0396,http://stockman.house.gov,http://stockman.house.gov/contact/email-me,326 Cannon House Office Building,S000937,21703,H6TX22143,410396,N00005918,SteveStockmanTX,,http://youtube.com/SteveStockmanTX,3.16293E+14,,,11/14/1956,http://upload.wikimedia.org/wikipedia/commons/1/12/Steve_Scalise.jpg
Rep,Steve,J.,Scalise,,Steve,R,LA,1,1,M,202-225-3015,202-226-0386,http://scalise.house.gov,http://scalise.house.gov/contact-me/email-me,2338 Rayburn House Office Building,S001176,9026,H0LA01087,412261,N00009660,SteveScalise,http://www.opencongress.org/wiki/Stephen_Scalise,http://youtube.com/RepSteveScalise,50936151681,,,10/6/1965,"http://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Steve_Southerland,_Official_Portrait,_112th_Congress.jpg/220px-Steve_Southerland,_Official_Portrait,_112th_Congress.jpg"
Rep,Steve,,Southerland,II,Steve,R,FL,2,1,M,202-225-5235,202-225-5615,http://southerland.house.gov,http://southerland.house.gov/index.cfm/email-me,1229 Longworth House Office Building,S001186,124329,H0FL02110,412408,N00031204,Rep_Southerland,http://www.opencongress.org/wiki/Steve_Southerland,http://youtube.com/RepSteveSoutherland,1.56235E+14,,,10/10/1965,"http://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Steve_Stivers,_Official_Portrait,_112th_Congress.jpg/220px-Steve_Stivers,_Official_Portrait,_112th_Congress.jpg"
Rep,Steve,,Stivers,,,R,OH,15,1,M,202-225-2015,202-225-3529,http://stivers.house.gov,http://stivers.house.gov/contact,1022 Longworth House Office Building,S001187,45333,H8OH15076,412461,N00029574,RepSteveStivers,http://www.opencongress.org/wiki/Steve_Stivers,http://youtube.com/RepSteveStivers,1.16058E+14,,,3/24/1965,http://s3.amazonaws.com/static.texastribune.org/media/profiles/politicians/stevestockmanbw_jpg_800x1000_q100.jpg
Rep,Steve,,Womack,,,R,AR,3,1,M,202-225-4301,202-225-5713,http://womack.house.gov,http://womack.house.gov/contact/,1119 Longworth House Office Building,W000809,71815,H0AR03055,412402,N00031857,Rep_SteveWomack,http://www.opencongress.org/wiki/Steve_Womack,http://youtube.com/CongressmanWomack,1.35898E+14,,,2/18/1957,"http://upload.wikimedia.org/wikipedia/commons/4/4f/Steve_Womack,_Official_Portrait,_112th_Congress_-_Hi_Res.jpg"
Rep,Steven,A.,Horsford,,,D,NV,4,1,M,202-225-9894,,http://horsford.house.gov,http://horsford.house.gov/contact/email-me,1330 Longworth House Office Building,H001066,44064,H2NV04011,412559,N00033638,RepHorsford,,http://youtube.com/RepHorsford,3.21461E+14,,,4/29/1973,http://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Horsford-NV02-pic.jpg/220px-Horsford-NV02-pic.jpg
Rep,Steven,C.,LaTourette,,,R,OH,14,0,M,202-225-5731,202-225-3307,http://www.house.gov/latourette,http://latourette.house.gov/ContactSteve.aspx,2371 Rayburn House Office Building,L000553,21798,H4OH19036,400235,N00003545,SteveLaTourette,http://www.opencongress.org/wiki/Steven_LaTourette,http://youtube.com/StevenLatourette,stevenlatourette,,,7/22/1954,"http://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Steve_LaTourette,_Official_Portrait,_c112th_Congress.jpg/220px-Steve_LaTourette,_Official_Portrait,_c112th_Congress.jpg"
Rep,Steven,M.,Palazzo,,,R,MS,4,1,M,202-225-5772,202- 225-7074,http://palazzo.house.gov,http://palazzo.house.gov/contact,331 Cannon House Office Building,P000601,69521,H0MS04120,412443,N00031958,CongPalazzo,http://www.opencongress.org/wiki/Steven_Palazzo,http://youtube.com/CongressmanPalazzo,1.86909E+14,,,2/21/1970,"http://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Steven_Palazzo,_Official_Portrait,_112th_Congress.jpg/220px-Steven_Palazzo,_Official_Portrait,_112th_Congress.jpg"
Rep,Steven,R.,Rothman,,Steve,D,NJ,9,0,M,202-225-5061,202-225-5851,http://rothman.house.gov,https://forms.house.gov/rothman/webforms/issue_subscribe.htm,2303 Rayburn House Office Building,R000462,481,H6NJ09165,400346,N00008619,,http://www.opencongress.org/wiki/Steven_Rothman,,,,,10/14/1952,"http://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Steve_Rothman,_official_photo_portrait_color.jpg/220px-Steve_Rothman,_official_photo_portrait_color.jpg"
Rep,Sue,W.,Myrick,,,R,NC,9,0,F,202-225-1976,202-225-3389,http://www.house.gov/myrick,http://myrick.house.gov/zipauth.shtml,230 Cannon House Office Building,M001134,21789,H4NC09106,400288,N00002327,SueMyrick,http://www.opencongress.org/wiki/Sue_Myrick,http://youtube.com/SueMyrickNC09,SueMyrickNC,,,8/1/1941,"http://upload.wikimedia.org/wikipedia/commons/5/5a/Sue_Myrick,_Official_Portrait_112th_Congress.jpg"
Rep,Susan,W.,Brooks,,,R,IN,5,1,F,202-225-2276,,http://susanwbrooks.house.gov,https://susanwbrooks.house.gov/contact/email-me,1505 Longworth House Office Building,B001284,135988,H2IN05082,412539,N00033495,SusanWBrooks,,http://youtube.com/SusanWBrooks,5.17697E+14,,,8/25/1960,"http://upload.wikimedia.org/wikipedia/commons/b/bc/Susan_Brooks,_official_portrait,_113th_Congress.jpg"
Sen,Susan,M.,Collins,,,R,ME,Senior Seat,1,F,202-224-2523,202-224-2693,http://www.collins.senate.gov,http://www.collins.senate.gov/public/index.cfm/email,413 Dirksen Senate Office Building,C001035,379,S6ME00159,300025,N00000491,SenatorCollins,http://www.opencongress.org/wiki/Susan_Collins,http://youtube.com/SenatorSusanCollins,7593313361,,II,12/7/1952,http://upload.wikimedia.org/wikipedia/commons/8/8c/Sen_Susan_Collins_official.jpg
Rep,Susan,A.,Davis,,,D,CA,53,1,F,202-225-2040,202-225-2948,http://www.house.gov/susandavis,http://www.house.gov/susandavis/contact.shtml,1526 Longworth House Office Building,D000598,8168,H0CA49055,400097,N00009604,RepSusanDavis,http://www.opencongress.org/wiki/Susan_Davis,,1.03768E+14,,,4/13/1944,http://jwa.org/sites/jwa.org/files/onthemap/Susan_Davis_Photo1.jpg
Rep,Suzan,K.,DelBene,,,D,WA,1,1,F,202-225-6311,202-226-1606,http://delbene.house.gov,http://delbene.house.gov/contact-me/email-me,318 Cannon House Office Building,D000617,126272,H0WA08046,412505,N00030693,RepDelBene,,,4.83962E+14,,,2/17/1962,"http://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Suzan_DelBene,_official_portrait,_112th_Congress.jpg/220px-Suzan_DelBene,_official_portrait,_112th_Congress.jpg"
Rep,Suzanne,,Bonamici,,,D,OR,1,1,F,202-225-0855,202-225-9497,http://bonamici.house.gov,https://bonamici.house.gov/contact-me,439 Cannon House Office Building,B001278,59641,H2OR01133,412501,N00033474,RepBonamici,http://www.opencongress.org/wiki/Suzanne_Bonamici,http://youtube.com/RepSuzanneBonamici,2.52633E+14,,,10/14/1954,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Suzanne_Bonamici.jpg/220px-Suzanne_Bonamici.jpg
Rep,Suzanne,M.,Kosmas,,,D,FL,24,0,F,,,http://www.kosmas.house.gov,,,K000370,12851,H8FL24026,412288,N00029370,,http://www.opencongress.org/wiki/Suzanne_Kosmas,http://youtube.com/CongresswomanKosmas,,,,2/25/1944,http://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Suzanne_Kosmas_official_photo.JPG/220px-Suzanne_Kosmas_official_photo.JPG
Sen,Tammy,,Baldwin,,,D,WI,Junior Seat,1,F,202-224-5653,202-225-6942,http://www.baldwin.senate.gov,http://www.baldwin.senate.gov/contact,717 Hart,B001230,3470,H8WI00018,400013,N00004367,SenatorBaldwin,http://www.opencongress.org/wiki/Tammy_Baldwin,http://youtube.com/witammybaldwin,7357041101,,I,2/11/1962,"http://upload.wikimedia.org/wikipedia/commons/e/ef/Tammy_Baldwin,_official_portrait,_113th_Congress.jpg"
Rep,Tammy,,Duckworth,,,D,IL,8,1,F,202-225-3711,,http://duckworth.house.gov,http://duckworth.house.gov/contact/email-me,104 Cannon House Office Building,D000622,57442,H6IL06141,412533,N00027860,RepDuckworth,,http://youtube.com/repduckworth,1.12301E+14,,,3/12/1968,"http://upload.wikimedia.org/wikipedia/commons/f/f3/Tammy_Duckworth,_official_portrait,_113th_Congress.jpg"
Sen,Ted,,Cruz,,,R,TX,Junior Seat,1,M,202-224-5922,202-228-3398,http://www.cruz.senate.gov,http://www.cruz.senate.gov/?p=email_senator,185 Dirksen Senate Office Building,C001098,135705,S2TX00312,412573,N00033085,SenTedCruz,,http://youtube.com/sentedcruz,3.15496E+14,,I,12/22/1970,"http://upload.wikimedia.org/wikipedia/commons/8/87/Ted_Cruz,_official_portrait,_113th_Congress.jpg"
Rep,Ted,,Poe,,,R,TX,2,1,M,202-225-6565,202-225-5547,http://poe.house.gov/,https://forms.house.gov/poe/webforms/zipauthen_contact.shtml,2412 Rayburn House Office Building,P000592,49198,H4TX02108,400652,N00026457,JudgeTedPoe,http://www.opencongress.org/wiki/Ted_Poe,http://youtube.com/CongressmanTedPoe,1.06632E+14,,,9/10/1948,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Ted_Poe_Official.jpg/220px-Ted_Poe_Official.jpg
Sen,Ted,F.,Stevens,,,R,AK,Senior Seat,0,M,,,http://stevens.senate.gov/,,,S000888,53268,S2AK00010,300094,N00007997,,http://www.opencongress.org/wiki/Ted_Stevens,,,,II,11/18/1923,http://upload.wikimedia.org/wikipedia/commons/2/2b/Ted_Stevens.jpg
Rep,Ted,S.,Yoho,,,R,FL,3,1,M,202-225-5744,,http://yoho.house.gov,http://yoho.house.gov/contact/email-me,511 Cannon House Office Building,Y000065,137622,H2FL06109,412525,N00033220,RepTedYoho,,http://youtube.com/RepTedYoho,5.63533E+14,,,4/13/1955,"http://upload.wikimedia.org/wikipedia/commons/6/60/Ted_Yoho,_official_portrait,_113th_Congress.jpg"
Rep,Terri,A.,Sewell,,,D,AL,7,1,F,202-225-2665,202-226-9567,http://sewell.house.gov,http://sewell.house.gov/contact-me/email-me,1133 Longworth House Office Building,S001185,121621,H0AL07086,412396,N00030622,RepTerriSewell,http://www.opencongress.org/wiki/Terri_Sewell,http://youtube.com/RepSewell,1.17758E+14,,,1/1/1965,"http://upload.wikimedia.org/wikipedia/commons/b/b8/Terri_Sewell,_Official_Portrait,_112th_Congress.jpg"
Rep,Terry,,Everett,,,R,AL,2,0,M,,,http://www.everett.house.gov,,,E000268,26711,H2AL02067,400127,N00003083,,http://www.opencongress.org/wiki/Terry_Everett,,,,,2/15/1937,"http://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Terry_Everett,_official_109th_Congress_photo.jpg/220px-Terry_Everett,_official_109th_Congress_photo.jpg"
Sen,Thad,,Cochran,,,R,MS,Senior Seat,1,M,202-224-5054,202-224-9450,http://www.cochran.senate.gov,http://www.cochran.senate.gov/public/index.cfm/email-me,113 Dirksen Senate Office Building,C000567,53312,S8MS00055,300023,N00003328,SenThadCochran,http://www.opencongress.org/wiki/Thad_Cochran,http://youtube.com/sencochran,,,II,12/7/1937,http://upload.wikimedia.org/wikipedia/commons/f/f3/CochranThad(R-MS).jpg
Rep,Thaddeus,G.,McCotter,,Thad,R,MI,11,0,M,202-225-8171,202-225-2667,http://mccotter.house.gov,http://mccotter.house.gov/HoR/MI11/Contact/Office+Contact+Information/Zipcode+Authentication+Page.htm,2243 Rayburn House Office Building,M001147,19847,H2MI00037,400260,N00013808,ThadMcCotter,http://www.opencongress.org/wiki/Thaddeus_McCotter,http://youtube.com/RepMcCotter,thaddeusmccotter,,,8/22/1965,"http://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Thaddeus_McCotter,_official_portrait,_112th_Congress.jpg/220px-Thaddeus_McCotter,_official_portrait,_112th_Congress.jpg"
